,dpn,calf_bw,pw_adg,wa,ww,bega,belg,kirmt,tseday,negative,positive,,,,,
3686,7,32.1,0.170703083,13.39,48.1,0,0,1,0,1,0,,,,,
3687,7,29.1,0.302114804,9.93,50.1,1,0,0,0,1,0,,,,,
3688,5,31.5,0.322040448,11.09,56.5,1,0,0,0,0,1,,,,,
3689,3,33.3,0.245385682,13.39,56.3,1,0,0,0,1,0,,,,,
3690,5,32.5,0.207239569,10.34,47.5,0,0,1,0,1,0,,,,,
3691,6,30.2,0.355824987,10.84,57.2,0,0,1,0,1,0,,,,,
3692,8,31,0.336817654,12.3,60,0,1,0,0,1,0,,,,,
3693,6,33.2,0.24,12.5,54.2,1,0,0,0,1,0,,,,,
3694,4,32.4,0.261744042,10.37,51.4,0,0,1,0,1,0,,,,,
3695,6,30.2,0.264942772,13.48,55.2,1,0,0,0,1,0,,,,,
3696,6,28.2,0.283651367,11.08,50.2,0,1,0,0,1,0,,,,,
3697,5,29.5,0.289296046,10.37,50.5,0,0,1,0,1,0,,,,,
3698,3,33.3,0.340975897,12.15,62.3,0,0,1,0,1,0,,,,,
3699,8,32,0.37515006,9.52,57,1,0,0,0,1,0,,,,,
3700,5,29.5,0.190053849,13.53,47.5,0,0,0,1,1,0,,,,,
3701,7,31.1,0.243161094,11.75,51.1,1,0,0,0,1,0,,,,,
3702,5,33.5,0.153609831,13.95,48.5,0,0,1,0,1,0,,,,,
3703,8,28,0.372920252,9.96,54,0,0,1,0,1,0,,,,,
3704,5,33.5,0.398053958,9.69,60.5,0,0,0,1,1,0,,,,,
3705,5,27.5,0.231513006,10.49,44.5,0,0,1,0,1,0,,,,,
3706,8,31,0.30148423,12.32,57,0,1,0,0,1,0,,,,,
3707,4,30.4,0.224887556,13.34,51.4,0,0,1,0,1,0,,,,,
3708,8,30,0.301907507,10.41,52,0,1,0,0,1,0,,,,,
3709,4,31.4,0.286317058,9.48,50.4,0,0,1,0,1,0,,,,,
3710,7,30.1,0.319311398,10.29,53.1,1,0,0,0,1,0,,,,,
3711,7,27.1,0.384852217,9.28,52.1,0,0,1,0,1,0,,,,,
3712,3,25.3,0.247116969,12.14,46.3,0,0,1,0,1,0,,,,,
3713,5,27.5,0.382043935,10.47,55.5,1,0,0,0,1,0,,,,,
3714,6,29.2,0.242130751,12.98,51.2,0,0,1,0,1,0,,,,,
3715,4,32.4,0.315218762,11.33,57.4,0,1,0,0,1,0,,,,,
3716,4,33.4,0.203114421,12.66,51.4,0,0,1,0,1,0,,,,,
3717,7,27.1,0.261164795,10.94,47.1,0,1,0,0,1,0,,,,,
3718,4,32.4,0.216086435,11.9,50.4,0,1,0,0,1,0,,,,,
3719,6,31.2,0.23784748,9.61,47.2,0,0,1,0,1,0,,,,,
3720,7,28.1,0.36350418,11.79,58.1,0,0,1,0,1,0,,,,,
3721,5,31.5,0.30765115,10.68,54.5,0,0,0,1,1,0,,,,,
3722,9,29,0.26604974,12.35,52,0,0,0,1,1,0,,,,,
3723,7,31.1,0.253434707,10.71,50.1,1,0,0,0,1,0,,,,,
3724,8,32,0.240535453,13.66,55,0,1,0,0,1,0,,,,,
3725,3,29.3,0.368433563,12.02,60.3,1,0,0,0,1,0,,,,,
3726,3,32.3,0.196463654,10.18,46.3,0,0,1,0,1,0,,,,,
3727,6,30.2,0.348432056,13.12,62.2,0,1,0,0,0,1,,,,,
3728,4,27.4,0.365519342,9.38,51.4,1,0,0,0,1,0,,,,,
3729,8,28,0.276720858,12.39,52,0,1,0,0,1,0,,,,,
3730,4,32.4,0.295937584,10.62,54.4,0,0,1,0,1,0,,,,,
3731,4,33.4,0.36131184,10.28,59.4,0,0,1,0,1,0,,,,,
3732,4,33.4,0.313283208,9.12,53.4,0,1,0,0,1,0,,,,,
3733,3,33.3,0.240963855,12.45,54.3,0,0,1,0,1,0,,,,,
3734,4,28.4,0.275647172,11.92,51.4,0,0,0,1,1,0,,,,,
3735,7,28.1,0.327153762,9.17,49.1,0,0,1,0,1,0,,,,,
3736,9,33,0.280112045,10.2,53,0,1,0,0,1,0,,,,,
3737,5,32.5,0.351000351,12.21,62.5,0,0,1,0,1,0,,,,,
3738,8,28,0.393988034,9.79,55,0,0,1,0,1,0,,,,,
3739,7,32.1,0.272368242,10.49,52.1,0,0,0,1,1,0,,,,,
3740,7,28.1,0.269320843,12.2,51.1,1,0,0,0,1,0,,,,,
3741,6,27.2,0.260978101,12.59,50.2,1,0,0,0,1,0,,,,,
3742,6,32.2,0.275019099,9.35,50.2,0,0,1,0,1,0,,,,,
3743,5,28.5,0.297914598,10.07,49.5,0,1,0,0,1,0,,,,,
3744,7,33.1,0.233463035,12.85,54.1,1,0,0,0,1,0,,,,,
3745,5,33.5,0.301810865,9.94,54.5,0,0,1,0,1,0,,,,,
3746,6,28.2,0.261996691,10.36,47.2,0,0,1,0,1,0,,,,,
3747,8,29,0.315706393,9.05,49,0,0,0,1,1,0,,,,,
3748,3,32.3,0.249853028,9.72,49.3,0,0,1,0,1,0,,,,,
3749,8,31,0.28982007,11.83,55,0,0,0,1,0,1,,,,,
3750,3,30.3,0.163132137,12.26,44.3,0,0,0,1,1,0,,,,,
3751,5,29.5,0.239000543,13.15,51.5,0,1,0,0,1,0,,,,,
3752,3,30.3,0.178412132,11.21,44.3,0,0,1,0,1,0,,,,,
3753,9,32,0.195488722,9.5,45,1,0,0,0,1,0,,,,,
3754,3,31.3,0.315822718,13.57,61.3,1,0,0,0,1,0,,,,,
3755,3,30.3,0.186470527,13.79,48.3,1,0,0,0,1,0,,,,,
3756,5,32.5,0.367387311,10.11,58.5,1,0,0,0,1,0,,,,,
3757,4,27.4,0.295673825,9.18,46.4,0,0,0,1,1,0,,,,,
3758,8,32,0.247274362,12.71,54,1,0,0,0,1,0,,,,,
3759,6,27.2,0.111963508,13.78,38,0,0,1,0,1,0,,,,,
3760,6,33.2,0.300225169,11.42,57.2,0,0,1,0,1,0,,,,,
3761,4,31.4,0.247879974,10.95,50.4,0,1,0,0,1,0,,,,,
3762,5,28.5,0.155167063,13.81,43.5,1,0,0,0,1,0,,,,,
3763,8,29,0.28982007,11.83,53,0,0,1,0,1,0,,,,,
3764,3,30.3,0.28640165,12.47,55.3,0,0,0,1,1,0,,,,,
3765,5,31.5,0.319933231,10.27,54.5,0,0,1,0,0,1,,,,,
3766,3,27.3,0.295057782,11.62,51.3,0,1,0,0,1,0,,,,,
3767,7,31.1,0.246885871,12.73,53.1,0,0,1,0,1,0,,,,,
3768,8,30,0.365296804,10.95,58,0,0,0,1,1,0,,,,,
3769,5,30.5,0.369897959,11.2,59.5,1,0,0,0,1,0,,,,,
3770,6,33.2,0.403330731,10.98,64.2,0,0,1,0,1,0,,,,,
3771,4,30.4,0.171772116,9.98,42.4,0,0,1,0,1,0,,,,,
3772,8,31,0.307363357,10.69,54,1,0,0,0,0,1,,,,,
3773,9,28,0.176211454,11.35,42,0,0,1,0,1,0,,,,,
3774,7,31.1,0.304846,13.59,60.1,0,0,0,1,0,1,,,,,
3775,7,28.1,0.297840655,13.43,56.1,0,1,0,0,0,1,,,,,
3776,4,29.4,0.187046996,12.22,45.4,0,0,1,0,1,0,,,,,
3777,7,29.1,0.204081633,11.2,45.1,1,0,0,0,1,0,,,,,
3778,3,27.3,0.344950636,12.01,56.3,0,1,0,0,1,0,,,,,
3779,5,31.5,0.289500056,12.83,57.5,0,0,1,0,1,0,,,,,
3780,9,33,0.329560109,9.97,56,0,0,0,1,1,0,,,,,
3781,6,29.2,0.301239717,12.33,55.2,0,0,0,1,1,0,,,,,
3782,4,28.4,0.232708468,11.05,46.4,0,0,0,1,1,0,,,,,
3783,9,33,0.270078181,10.05,52,1,0,0,0,1,0,,,,,
3784,6,27.2,0.153940887,13.92,42.2,1,0,0,0,1,0,,,,,
3785,4,27.4,0.265585686,10.22,46.4,0,0,1,0,1,0,,,,,
3786,5,30.5,0.311915159,9.16,50.5,0,0,0,1,1,0,,,,,
3787,7,32.1,0.237906423,12.61,53.1,0,1,0,0,1,0,,,,,
3788,8,29,0.251889169,11.91,50,0,0,1,0,1,0,,,,,
3789,7,31.1,0.242358961,10.61,49.1,0,0,1,0,1,0,,,,,
3790,4,33.4,0.282520575,11.63,56.4,0,0,1,0,1,0,,,,,
3791,6,32.2,0.279705791,13.79,59.2,0,0,0,1,1,0,,,,,
3792,5,31.5,0.264327766,11.89,53.5,1,0,0,0,0,1,,,,,
3793,3,32.3,0.233826968,12.83,53.3,0,0,0,1,1,0,,,,,
3794,5,32.5,0.40726817,9.12,58.5,1,0,0,0,1,0,,,,,
3795,6,29.2,0.290228958,13.29,56.2,0,0,0,1,1,0,,,,,
3796,4,30.4,0.271115746,13.7,56.4,0,0,0,1,1,0,,,,,
3797,6,31.2,0.198216056,10.09,45.2,0,0,0,1,1,0,,,,,
3798,9,27,0.266666667,11.25,48,0,0,1,0,1,0,,,,,
3799,7,32.1,0.233236152,9.8,48.1,0,0,1,0,1,0,,,,,
3800,7,27.1,0.328017193,12.63,56.1,1,0,0,0,1,0,,,,,
3801,3,32.3,0.25874983,10.49,51.3,0,0,1,0,1,0,,,,,
3802,9,27,0.248447205,10.35,45,0,0,0,1,1,0,,,,,
3803,5,31.5,0.169152699,9.29,42.5,0,0,0,1,1,0,,,,,
3804,8,27,0.384944397,10.02,54,0,1,0,0,1,0,,,,,
3805,8,28,0.319829424,13.4,58,0,0,0,1,1,0,,,,,
3806,4,27.4,0.373890014,9.17,51.4,1,0,0,0,1,0,,,,,
3807,5,27.5,0.246555475,9.85,44.5,0,0,0,1,1,0,,,,,
3808,4,32.4,0.200021055,13.57,51.4,1,0,0,0,1,0,,,,,
3809,5,29.5,0.271972516,9.98,48.5,0,0,1,0,1,0,,,,,
3810,8,33,0.271534168,9.47,51,0,0,1,0,1,0,,,,,
3811,6,31.2,0.260793973,9.86,49.2,0,1,0,0,1,0,,,,,
3812,3,33.3,0.234693878,14,56.3,0,0,1,0,1,0,,,,,
3813,3,30.3,0.29607698,9.65,50.3,0,0,0,1,1,0,,,,,
3814,8,31,0.301574891,12.79,58,0,1,0,0,1,0,,,,,
3815,7,27.1,0.176870748,10.5,40.1,0,0,1,0,1,0,,,,,
3816,7,29.1,0.31282586,12.33,56.1,0,0,0,1,1,0,,,,,
3817,8,31,0.216122758,13.22,51,0,0,1,0,1,0,,,,,
3818,6,27.2,0.204264011,11.19,43.2,0,0,1,0,1,0,,,,,
3819,6,29.2,0.245098039,12.24,50.2,0,1,0,0,0,1,,,,,
3820,5,27.5,0.251971954,13.04,50.5,1,0,0,0,1,0,,,,,
3821,8,27,0.260529744,9.87,45,0,0,1,0,1,0,,,,,
3822,8,30,0.344611529,9.12,52,0,1,0,0,1,0,,,,,
3823,7,27.1,0.342238905,12.94,58.1,0,0,1,0,1,0,,,,,
3824,6,30.2,0.221483942,10.32,46.2,1,0,0,0,1,0,,,,,
3825,8,29,0.255300255,12.87,52,0,0,0,1,1,0,,,,,
3826,3,32.3,0.216450216,11.88,50.3,0,0,0,1,1,0,,,,,
3827,7,30.1,0.292631019,10.74,52.1,0,1,0,0,1,0,,,,,
3828,7,28.1,0.361190684,11.47,57.1,0,1,0,0,1,0,,,,,
3829,5,28.5,0.281214848,12.7,53.5,1,0,0,0,1,0,,,,,
3830,4,30.4,0.288061453,13.39,57.4,0,1,0,0,1,0,,,,,
3831,9,31,0.382535286,10.83,60,0,0,0,1,1,0,,,,,
3832,7,32.1,0.419710866,9.19,59.1,0,0,1,0,1,0,,,,,
3833,9,33,0.205891669,9.02,46,1,0,0,0,1,0,,,,,
3834,8,32,0.216041048,10.58,48,0,0,1,0,1,0,,,,,
3835,7,33.1,0.297349709,11.05,56.1,0,0,1,0,0,1,,,,,
3836,5,28.5,0.283405059,13.61,55.5,0,0,1,0,1,0,,,,,
3837,5,31.5,0.350827954,10.18,56.5,1,0,0,0,1,0,,,,,
3838,8,27,0.166944908,11.98,41,0,0,1,0,1,0,,,,,
3839,6,33.2,0.310896938,9.19,53.2,0,0,0,1,1,0,,,,,
3840,5,33.5,0.364059997,9.81,58.5,0,0,1,0,1,0,,,,,
3841,4,27.4,0.257981296,13.29,51.4,0,0,1,0,1,0,,,,,
3842,4,28.4,0.162491537,10.55,40.4,0,0,1,0,1,0,,,,,
3843,5,33.5,0.457024915,9.69,64.5,0,0,0,1,1,0,,,,,
3844,7,29.1,0.379867047,10.53,57.1,0,0,1,0,1,0,,,,,
3845,5,33.5,0.169437679,13.49,49.5,0,0,0,1,1,0,,,,,
3846,7,28.1,0.239648516,10.73,46.1,1,0,0,0,1,0,,,,,
3847,8,27,0.324184137,13.22,57,0,0,1,0,1,0,,,,,
3848,6,33.2,0.220534183,11.66,51.2,0,0,1,0,1,0,,,,,
3849,3,30.3,0.358637179,9.56,54.3,0,1,0,0,1,0,,,,,
3850,8,28,0.241952451,13.58,51,0,0,1,0,1,0,,,,,
3851,3,28.3,0.325168003,13.18,58.3,0,0,0,1,1,0,,,,,
3852,9,32,0.26683087,13.92,58,1,0,0,0,1,0,,,,,
3853,8,32,0.214178625,13.34,52,0,0,1,0,1,0,,,,,
3854,3,33.3,0.226398008,12.62,53.3,0,0,1,0,1,0,,,,,
3855,7,32.1,0.211722755,12.82,51.1,0,0,1,0,1,0,,,,,
3856,4,30.4,0.392784405,9.82,57.4,0,0,1,0,1,0,,,,,
3857,6,32.2,0.223797091,11.49,50.2,0,0,0,1,1,0,,,,,
3858,4,30.4,0.264327766,11.89,52.4,0,0,1,0,1,0,,,,,
3859,3,32.3,0.356812475,10.81,59.3,0,0,1,0,1,0,,,,,
3860,6,29.2,0.320170758,9.37,50.2,0,0,1,0,1,0,,,,,
3861,5,28.5,0.358702433,9.16,51.5,0,0,1,0,1,0,,,,,
3862,5,27.5,0.258107956,12.73,50.5,0,0,0,1,1,0,,,,,
3863,9,30,0.223214286,10.88,47,0,1,0,0,0,1,,,,,
3864,7,32.1,0.26026605,9.88,50.1,0,1,0,0,1,0,,,,,
3865,5,28.5,0.319371085,11.63,54.5,0,0,1,0,1,0,,,,,
3866,9,30,0.323145281,10.61,54,0,0,1,0,1,0,,,,,
3867,6,29.2,0.343716434,13.3,61.2,0,0,1,0,1,0,,,,,
3868,6,27.2,0.254912374,13.45,51.2,1,0,0,0,1,0,,,,,
3869,8,30,0.233516484,10.4,47,0,0,1,0,1,0,,,,,
3870,6,27.2,0.268567297,13.83,53.2,0,0,0,1,1,0,,,,,
3871,4,28.4,0.34408054,11.21,55.4,0,1,0,0,1,0,,,,,
3872,3,27.3,0.389057751,11.75,59.3,0,1,0,0,1,0,,,,,
3873,6,29.2,0.204960033,13.94,49.2,0,0,1,0,1,0,,,,,
3874,9,27,0.305200141,12.17,53,1,0,0,0,1,0,,,,,
3875,5,32.5,0.460829493,9.3,62.5,0,0,0,1,1,0,,,,,
3876,6,31.2,0.305702528,12.15,57.2,0,1,0,0,1,0,,,,,
3877,9,27,0.215982721,13.89,48,0,1,0,0,1,0,,,,,
3878,6,27.2,0.279454505,12.78,52.2,0,0,0,1,0,1,,,,,
3879,9,29,0.274725275,10.4,49,0,0,1,0,1,0,,,,,
3880,3,32.3,0.233741235,10.39,49.3,0,0,0,1,1,0,,,,,
3881,5,30.5,0.352923124,9.31,53.5,1,0,0,0,1,0,,,,,
3882,8,33,0.333119795,11.15,59,1,0,0,0,1,0,,,,,
3883,8,30,0.31512605,9.52,51,0,0,1,0,0,1,,,,,
3884,7,30.1,0.26869682,9.57,48.1,0,0,1,0,1,0,,,,,
3885,6,29.2,0.337941628,9.3,51.2,0,0,0,1,1,0,,,,,
3886,8,31,0.308680084,11.57,56,1,0,0,0,1,0,,,,,
3887,6,30.2,0.252348241,10.19,48.2,0,1,0,0,1,0,,,,,
3888,8,29,0.16064257,12.45,43,0,0,1,0,1,0,,,,,
3889,4,28.4,0.224382947,11.46,46.4,0,0,1,0,1,0,,,,,
3890,9,31,0.256448936,9.47,48,0,0,1,0,1,0,,,,,
3891,8,31,0.232414007,9.22,46,0,1,0,0,1,0,,,,,
3892,5,31.5,0.124494242,13.77,43.5,0,1,0,0,1,0,,,,,
3893,6,30.2,0.197195443,13.04,48.2,0,0,1,0,0,1,,,,,
3894,7,27.1,0.158604282,12.61,41.1,0,0,1,0,1,0,,,,,
3895,7,33.1,0.228388718,12.51,53.1,0,0,1,0,1,0,,,,,
3896,8,27,0.164203612,13.05,42,0,0,1,0,0,1,,,,,
3897,6,27.2,0.350827954,10.18,52.2,1,0,0,0,1,0,,,,,
3898,4,32.4,0.250028412,12.57,54.4,0,0,1,0,1,0,,,,,
3899,8,29,0.320197044,11.6,55,0,0,1,0,1,0,,,,,
3900,5,27.5,0.281311155,11.68,50.5,0,0,1,0,1,0,,,,,
3901,8,30,0.311642982,11.46,55,0,0,1,0,1,0,,,,,
3902,7,32.1,0.230414747,9.92,48.1,0,0,1,0,1,0,,,,,
3903,7,33.1,0.232052212,9.85,49.1,1,0,0,0,1,0,,,,,
3904,4,32.4,0.288184438,10.41,53.4,0,0,1,0,1,0,,,,,
3905,8,27,0.245952039,13.94,51,0,1,0,0,1,0,,,,,
3906,4,32.4,0.227842333,12.54,52.4,0,0,0,1,1,0,,,,,
3907,6,31.2,0.299365345,11.93,56.2,0,1,0,0,1,0,,,,,
3908,8,30,0.247933884,12.1,51,0,0,1,0,1,0,,,,,
3909,4,28.4,0.24979184,12.01,49.4,0,0,1,0,1,0,,,,,
3910,4,30.4,0.310896938,9.19,50.4,0,0,1,0,1,0,,,,,
3911,3,30.3,0.340136054,11.34,57.3,0,0,1,0,1,0,,,,,
3912,8,28,0.366300366,9.75,53,0,0,0,1,0,1,,,,,
3913,6,33.2,0.311173975,10.1,55.2,0,1,0,0,1,0,,,,,
3914,5,30.5,0.267648043,12.81,54.5,0,0,1,0,1,0,,,,,
3915,9,33,0.275842044,9.84,52,0,0,1,0,1,0,,,,,
3916,8,27,0.161350379,11.51,40,0,0,1,0,1,0,,,,,
3917,7,29.1,0.206291903,13.85,49.1,1,0,0,0,1,0,,,,,
3918,7,29.1,0.338277387,10.98,55.1,0,1,0,0,1,0,,,,,
3919,8,27,0.233426704,9.18,42,0,0,0,1,1,0,,,,,
3920,8,32,0.25535537,10.07,50,0,0,0,1,0,1,,,,,
3921,8,31,0.275735294,10.88,52,0,1,0,0,1,0,,,,,
3922,5,27.5,0.328137818,12.19,55.5,0,0,0,1,1,0,,,,,
3923,6,27.2,0.210600211,12.21,45.2,0,0,0,1,1,0,,,,,
3924,7,30.1,0.24116896,10.07,47.1,1,0,0,0,1,0,,,,,
3925,5,30.5,0.266903915,11.24,51.5,0,0,1,0,1,0,,,,,
3926,6,32.2,0.25450924,12.91,55.2,0,1,0,0,1,0,,,,,
3927,9,32,0.163265306,14,48,0,0,1,0,1,0,,,,,
3928,6,28.2,0.284629981,10.54,49.2,0,1,0,0,1,0,,,,,
3929,4,29.4,0.292631019,10.74,51.4,0,0,0,1,1,0,,,,,
3930,4,32.4,0.346740638,12.36,62.4,0,0,1,0,1,0,,,,,
3931,4,31.4,0.350211586,9.79,55.4,0,1,0,0,1,0,,,,,
3932,9,30,0.356429997,10.02,55,0,0,1,0,1,0,,,,,
3933,5,31.5,0.297619048,12.48,57.5,0,0,1,0,1,0,,,,,
3934,7,28.1,0.134559318,12.74,40.1,1,0,0,0,1,0,,,,,
3935,7,28.1,0.428709722,10.33,59.1,0,0,0,1,1,0,,,,,
3936,8,27,0.260416667,11.52,48,0,0,1,0,1,0,,,,,
3937,4,31.4,0.361524978,13.04,64.4,0,1,0,0,1,0,,,,,
3938,9,33,0.380952381,9.75,59,0,1,0,0,1,0,,,,,
3939,4,33.4,0.220578695,11.01,50.4,0,1,0,0,1,0,,,,,
3940,4,27.4,0.213219616,10.72,43.4,1,0,0,0,0,1,,,,,
3941,4,33.4,0.256016385,13.95,58.4,0,0,1,0,1,0,,,,,
3942,7,33.1,0.350289369,9.38,56.1,0,0,1,0,1,0,,,,,
3943,6,27.2,0.288140734,9.42,46.2,0,1,0,0,1,0,,,,,
3944,4,31.4,0.229357798,13.08,52.4,0,0,1,0,1,0,,,,,
3945,8,33,0.256706456,11.13,53,0,0,1,0,1,0,,,,,
3946,5,31.5,0.205549846,12.51,49.5,0,0,0,1,1,0,,,,,
3947,9,28,0.357781753,11.18,56,0,1,0,0,1,0,,,,,
3948,7,31.1,0.393313668,10.17,59.1,0,1,0,0,1,0,,,,,
3949,6,32.2,0.304645849,13.13,60.2,0,0,1,0,1,0,,,,,
3950,5,32.5,0.214419727,10.66,48.5,0,1,0,0,1,0,,,,,
3951,5,30.5,0.185228062,12.34,46.5,0,0,1,0,1,0,,,,,
3952,6,28.2,0.258257442,10.51,47.2,0,0,0,1,1,0,,,,,
3953,4,31.4,0.38961039,11,61.4,0,1,0,0,1,0,,,,,
3954,7,33.1,0.26139334,12.57,56.1,0,1,0,0,1,0,,,,,
3955,8,28,0.347222222,11.52,56,0,0,0,1,1,0,,,,,
3956,8,32,0.406664043,10.89,63,1,0,0,0,1,0,,,,,
3957,6,28.2,0.268850055,11.69,50.2,0,0,1,0,0,1,,,,,
3958,8,31,0.259185852,9.37,48,0,0,1,0,1,0,,,,,
3959,4,30.4,0.310019841,11.52,55.4,0,0,0,1,1,0,,,,,
3960,7,31.1,0.282035561,11.65,54.1,0,0,1,0,1,0,,,,,
3961,4,32.4,0.29476787,13.57,60.4,0,0,1,0,1,0,,,,,
3962,6,27.2,0.251629875,12.49,49.2,1,0,0,0,1,0,,,,,
3963,4,33.4,0.364600597,12.93,66.4,0,0,0,1,1,0,,,,,
3964,9,28,0.302663438,9.44,48,1,0,0,0,1,0,,,,,
3965,4,31.4,0.439327375,9.43,60.4,1,0,0,0,1,0,,,,,
3966,4,31.4,0.24233612,11.79,51.4,0,1,0,0,1,0,,,,,
3967,8,30,0.250208507,11.99,51,0,0,1,0,0,1,,,,,
3968,4,33.4,0.21872864,10.45,49.4,0,0,1,0,1,0,,,,,
3969,5,32.5,0.317460317,11.25,57.5,0,1,0,0,1,0,,,,,
3970,7,33.1,0.362261774,9.07,56.1,0,0,1,0,1,0,,,,,
3971,8,29,0.281436452,12.69,54,0,0,1,0,1,0,,,,,
3972,4,28.4,0.395136778,9.4,54.4,0,1,0,0,1,0,,,,,
3973,8,29,0.318403736,13.46,59,0,0,1,0,1,0,,,,,
3974,4,29.4,0.343975062,13.29,61.4,0,0,1,0,0,1,,,,,
3975,8,30,0.311493018,13.3,59,0,0,0,1,1,0,,,,,
3976,9,33,0.196168936,12.38,50,0,0,1,0,1,0,,,,,
3977,8,30,0.223563604,12.78,50,0,0,1,0,1,0,,,,,
3978,6,30.2,0.156062425,11.9,43.2,0,0,1,0,1,0,,,,,
3979,7,32.1,0.251067035,11.38,52.1,0,0,1,0,1,0,,,,,
3980,5,31.5,0.214071643,10.01,46.5,0,0,1,0,1,0,,,,,
3981,4,29.4,0.337941628,9.3,51.4,1,0,0,0,1,0,,,,,
3982,6,27.2,0.157678966,13.59,42.2,0,0,1,0,0,1,,,,,
3983,3,29.3,0.229709035,13.06,50.3,1,0,0,0,1,0,,,,,
3984,8,31,0.261136713,9.3,48,0,0,1,0,1,0,,,,,
3985,8,31,0.327954873,10.89,56,0,0,1,0,1,0,,,,,
3986,5,31.5,0.280772686,12.72,56.5,0,0,1,0,1,0,,,,,
3987,4,31.4,0.326361074,9.63,53.4,0,1,0,0,1,0,,,,,
3988,4,30.4,0.189880487,12.79,47.4,0,0,1,0,1,0,,,,,
3989,4,33.4,0.229387027,11.21,51.4,0,0,1,0,1,0,,,,,
3990,5,30.5,0.31225605,9.15,50.5,0,0,1,0,1,0,,,,,
3991,6,32.2,0.231199805,11.74,51.2,1,0,0,0,1,0,,,,,
3992,9,32,0.429645542,9.31,60,0,1,0,0,1,0,,,,,
3993,8,28,0.251831502,12.48,50,0,0,1,0,1,0,,,,,
3994,4,33.4,0.337457818,10.16,57.4,0,0,1,0,1,0,,,,,
3995,9,27,0.382535286,10.83,56,1,0,0,0,1,0,,,,,
3996,7,27.1,0.27739251,11.33,49.1,1,0,0,0,0,1,,,,,
3997,8,32,0.309358082,12.93,60,0,0,0,1,1,0,,,,,
3998,5,31.5,0.276795325,9.29,49.5,0,0,1,0,1,0,,,,,
3999,7,32.1,0.316122234,9.49,53.1,0,0,1,0,1,0,,,,,
4000,7,28.1,0.269310809,11.67,50.1,0,0,1,0,1,0,,,,,
4001,4,31.4,0.270429159,12.15,54.4,0,0,1,0,1,0,,,,,
4002,6,32.2,0.272108844,10.5,52.2,0,0,1,0,1,0,,,,,
4003,5,27.5,0.310077519,12.9,55.5,0,0,1,0,1,0,,,,,
4004,4,33.4,0.363581276,9.43,57.4,0,0,1,0,1,0,,,,,
4005,7,27.1,0.308937893,13.41,56.1,0,0,1,0,1,0,,,,,
4006,7,28.1,0.228484387,13.13,49.1,0,0,1,0,1,0,,,,,
4007,5,33.5,0.359094457,9.15,56.5,1,0,0,0,1,0,,,,,
4008,8,29,0.413412954,9.33,56,0,1,0,0,1,0,,,,,
4009,9,28,0.256496041,12.81,51,0,0,0,1,1,0,,,,,
4010,5,33.5,0.296277212,11.09,56.5,1,0,0,0,1,0,,,,,
4011,4,28.4,0.115207373,13.64,39.4,0,0,1,0,1,0,,,,,
4012,6,33.2,0.280636109,10.69,54.2,0,0,1,0,1,0,,,,,
4013,5,29.5,0.140431508,11.19,40.5,0,1,0,0,1,0,,,,,
4014,7,30.1,0.249169435,13.76,54.1,0,0,0,1,1,0,,,,,
4015,4,31.4,0.206723969,13.13,50.4,1,0,0,0,1,0,,,,,
4016,4,27.4,0.269541779,11.66,49.4,0,0,1,0,1,0,,,,,
4017,5,29.5,0.38961039,11,59.5,0,0,0,1,1,0,,,,,
4018,7,33.1,0.179955703,10.32,46.1,0,1,0,0,1,0,,,,,
4019,8,33,0.33864292,11.39,60,0,0,1,0,1,0,,,,,
4020,5,28.5,0.315415955,10.87,52.5,0,0,0,1,1,0,,,,,
4021,6,27.2,0.350663211,9.37,50.2,0,1,0,0,1,0,,,,,
4022,6,27.2,0.155617803,13.77,42.2,0,0,1,0,1,0,,,,,
4023,5,33.5,0.287203489,13.43,60.5,0,1,0,0,1,0,,,,,
4024,4,33.4,0.231432779,13.58,55.4,0,0,1,0,0,1,,,,,
4025,9,31,0.211392968,12.84,50,0,0,1,0,1,0,,,,,
4026,9,31,0.205472045,13.21,50,0,1,0,0,1,0,,,,,
4027,6,32.2,0.219581503,11.06,49.2,0,0,0,1,1,0,,,,,
4028,7,33.1,0.306206572,12.13,59.1,0,0,1,0,1,0,,,,,
4029,8,32,0.360926767,12.27,63,0,0,1,0,1,0,,,,,
4030,6,27.2,0.346320346,11.55,55.2,0,1,0,0,1,0,,,,,
4031,4,28.4,0.31303358,10.04,50.4,0,0,1,0,1,0,,,,,
4032,6,31.2,0.240647561,13.06,53.2,0,1,0,0,1,0,,,,,
4033,9,29,0.269259536,9.55,47,0,0,1,0,1,0,,,,,
4034,3,33.3,0.299780929,12.39,59.3,0,0,1,0,1,0,,,,,
4035,6,27.2,0.287835176,9.43,46.2,0,1,0,0,1,0,,,,,
4036,3,31.3,0.38052957,9.01,55.3,0,0,1,0,1,0,,,,,
4037,3,27.3,0.331041508,11.22,53.3,0,0,1,0,1,0,,,,,
4038,6,32.2,0.201612903,9.92,46.2,0,1,0,0,0,1,,,,,
4039,8,32,0.221655769,12.89,52,0,0,0,1,1,0,,,,,
4040,4,27.4,0.246490194,13.33,50.4,0,0,1,0,1,0,,,,,
4041,5,33.5,0.295893005,12.07,58.5,0,0,1,0,1,0,,,,,
4042,5,33.5,0.32684189,10.49,57.5,1,0,0,0,1,0,,,,,
4043,7,32.1,0.239364596,13.13,54.1,1,0,0,0,1,0,,,,,
